Prov,Prefx,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,h256,h257,h258,h259,h260,h261,h262,h263,h264,h265,h266,h267,h268,h269,h270,h271,h272,h273,h274,h275,h276,h277,h278,h279,h280,h281,h282,h283,h284,h285,h286,h287,h288
Guangxi,Baise,0,0,0,0,0,0,0,0.007047831,0.093640712,0.179494994,0.26314238,0.32694772,0.36112792,0.363201335,0.334632925,0.279043382,0.195510567,0.0947297,0.011053393,0,0,0,0,0,0,0,0,0,0,0,0,0.012460591,0.087337438,0.180192118,0.269731527,0.338156404,0.379384236,0.38844335,0.368221675,0.314203202,0.230402709,0.126827586,0.028171182,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0.023197998,0.102537264,0.201126808,0.293192436,0.363557286,0.405727475,0.414724138,0.393565072,0.335561735,0.245788654,0.140238042,0.038723026,0,0,0,0,0,0,0,0,0,0,0,0.003401149,0.034975862,0.128831035,0.233021839,0.324950575,0.392637931,0.430363218,0.43520115,0.408381609,0.342162069,0.247982759,0.142173563,0.044926437,0.000721839,0,0,0,0,0,0,0,0,0,0,0.012264739,0.043452725,0.140193548,0.242595106,0.328276975,0.392044494,0.427550612,0.428670745,0.391850945,0.330459399,0.240757508,0.141065629,0.050674082,0.002468298,0,0,0,0,0,0,0,0,0,0,0.014221839,0.040797701,0.129043678,0.222732184,0.305356322,0.365101149,0.39893908,0.406035632,0.37643908,0.317272414,0.234343678,0.140568966,0.055555172,0.004988506,0,0,0,0,0,0,0,0,0,0,0.010462736,0.042120133,0.138044494,0.23892881,0.328276974,0.394026696,0.429625139,0.435231368,0.405107898,0.344773081,0.25825584,0.157288098,0.064076752,0.006147942,0,0,0,0,0,0,0,0,0,0,0.004779755,0.04223693,0.145692992,0.255913237,0.348641824,0.416496107,0.449035595,0.452143493,0.422437152,0.359384872,0.265172414,0.155779755,0.055253615,0.002608454,0,0,0,0,0,0,0,0,0,0,0.001770115,0.051925287,0.166117241,0.286186207,0.383933333,0.44801954,0.470550575,0.458795402,0.416083908,0.347135632,0.24711954,0.132629885,0.030605747,2.07E-05,0,0,0,0,0,0,0,0,0,0,0.000358176,0.067695217,0.17646941,0.288017797,0.38025584,0.436978865,0.451576196,0.428031146,0.365503893,0.291944383,0.194095662,0.085344828,0.007067853,0,0,0,0,0,0,0,0,0,0,0,0,0.053455172,0.174849425,0.272401149,0.360022989,0.416073563,0.432649425,0.414054023,0.359458621,0.280342529,0.17543908,0.06094023,0.000497701,0,0,0,0,0,0,0,0,0,0,0,0,0.019883204,0.141836485,0.231262514,0.31820356,0.38058287,0.405668521,0.39534594,0.349264739,0.276152391,0.177787542,0.065686318,0.001057842,0,0,0,0,0
Guangxi,Beihai,0,0,0,0,0,0,0,0.029284761,0.130487208,0.235121246,0.330850945,0.402686318,0.436573971,0.431303671,0.378878754,0.30870634,0.206791991,0.090239155,0.006166852,0,0,0,0,0,0,0,0,0,0,0,0,0.030748769,0.115789409,0.220576355,0.319647783,0.397390394,0.438219212,0.440166256,0.392672414,0.330023399,0.232075123,0.116891626,0.018315271,0,0,0,0,0,0,0,0,0,0,0,0.000458287,0.038941046,0.131081201,0.237952169,0.337107898,0.410478309,0.447428254,0.450617353,0.394992214,0.331942158,0.237038932,0.125389321,0.024700779,0,0,0,0,0,0,0,0,0,0,0,0.008149425,0.057635632,0.166668966,0.279762069,0.377236782,0.444908046,0.478152874,0.474881609,0.421936782,0.349995402,0.248887356,0.133290805,0.030521839,0,0,0,0,0,0,0,0,0,0,0,0.021637375,0.067558398,0.176374861,0.287723026,0.377130145,0.440794216,0.468047831,0.456767519,0.419675195,0.344259177,0.243540601,0.13331257,0.037008899,0.000515017,0,0,0,0,0,0,0,0,0,0,0.023912644,0.062324138,0.161585058,0.261241379,0.345857471,0.401964368,0.424827586,0.417089655,0.390794253,0.320410345,0.230447126,0.129713793,0.042763218,0.002163218,0,0,0,0,0,0,0,0,0,0,0.018271413,0.06363515,0.170865406,0.278169077,0.368523915,0.431826474,0.456228031,0.451126807,0.417166852,0.344736374,0.248088988,0.14318465,0.047938821,0.002724138,0,0,0,0,0,0,0,0,0,0,0.009667408,0.060311457,0.168736374,0.28168743,0.374020022,0.434176863,0.459329255,0.451352614,0.41534594,0.33628921,0.233464961,0.124931035,0.03468743,0.000543938,0,0,0,0,0,0,0,0,0,0,0.005922989,0.077151724,0.203089655,0.327913793,0.431677011,0.496818391,0.515970115,0.495047126,0.440717241,0.349951724,0.231455172,0.108448276,0.016348276,0,0,0,0,0,0,0,0,0,0,0,0.004245829,0.118917686,0.246050056,0.378558398,0.482387097,0.546007786,0.55760178,0.525840934,0.452166852,0.344434928,0.21331257,0.078298109,0.002751947,0,0,0,0,0,0,0,0,0,0,0,0.000463218,0.109513793,0.227955172,0.34322069,0.441233333,0.500926437,0.515873563,0.487436782,0.422136782,0.318717241,0.186537931,0.051772414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059678532,0.184337041,0.292604004,0.388664071,0.454795328,0.477908788,0.461468298,0.405271413,0.314067853,0.192221357,0.059556173,8.68E-05,0,0,0,0,0
Guangxi,Chongzuo,0,0,0,0,0,0,0,0.012094549,0.097783092,0.183041157,0.263235818,0.321596218,0.349154616,0.343926585,0.307048943,0.254335929,0.175319244,0.082439377,0.008595106,0,0,0,0,0,0,0,0,0,0,0,0,0.016922414,0.090277094,0.179360837,0.261402709,0.322682266,0.35377463,0.353722906,0.325405172,0.277043103,0.198753695,0.106591133,0.02164532,0,0,0,0,0,0,0,0,0,0,0,5.45E-05,0.025848721,0.099976641,0.188978865,0.267942158,0.322192436,0.352612903,0.356642937,0.329307008,0.284370412,0.206392659,0.115349277,0.028995551,0,0,0,0,0,0,0,0,0,0,0,0.004331035,0.039805747,0.13236092,0.23041954,0.311151724,0.366488506,0.394718391,0.396213793,0.364570115,0.309286207,0.224433333,0.126898851,0.036606897,0.000213793,0,0,0,0,0,0,0,0,0,0,0.014397108,0.050186874,0.149365962,0.250334816,0.332657397,0.392185762,0.420313682,0.414318131,0.375609566,0.312318131,0.226640712,0.132650723,0.04470634,0.001572859,0,0,0,0,0,0,0,0,0,0,0.016972414,0.049498851,0.144806897,0.243166667,0.326583908,0.383748276,0.409213793,0.404797701,0.362396552,0.298913793,0.218062069,0.130596552,0.049627586,0.003748276,0,0,0,0,0,0,0,0,0,0,0.012536151,0.05025584,0.15254505,0.256271413,0.345888765,0.407214683,0.432644049,0.428403782,0.391719689,0.325703003,0.241521691,0.145137931,0.056615128,0.004632926,0,0,0,0,0,0,0,0,0,0,0.005798665,0.04749277,0.152969967,0.262888765,0.354313682,0.414796441,0.439690767,0.435968854,0.403539488,0.335102336,0.240856507,0.139130145,0.04653059,0.001619577,0,0,0,0,0,0,0,0,0,0,0.002611494,0.059110345,0.177133333,0.300211494,0.398103448,0.462232184,0.482541379,0.465448276,0.41974023,0.343034483,0.237972414,0.122854023,0.025214942,0,0,0,0,0,0,0,0,0,0,0,0.000965517,0.086629588,0.205733037,0.328222469,0.42979644,0.492371524,0.50401891,0.473918799,0.40430812,0.317044494,0.207304783,0.087201335,0.005824249,0,0,0,0,0,0,0,0,0,0,0,0,0.070111494,0.18917931,0.29265977,0.383274713,0.439625287,0.45553908,0.432255172,0.374231035,0.290289655,0.177436782,0.058448276,0.000204598,0,0,0,0,0,0,0,0,0,0,0,0,0.030931034,0.153641824,0.248802002,0.336624027,0.396365962,0.420021135,0.405438265,0.362686318,0.286357063,0.180813126,0.064608454,0.000700779,0,0,0,0,0
Guangxi,Fangchenggang,0,0,0,0,0,0,0,0.018349277,0.108065628,0.19978198,0.286832036,0.35425584,0.3858198,0.381938821,0.339785317,0.282325918,0.195503893,0.090258065,0.008263626,0,0,0,0,0,0,0,0,0,0,0,0,0.022189655,0.09948399,0.19441133,0.283509852,0.350974138,0.38926601,0.394003695,0.356762315,0.304754926,0.220378079,0.118077586,0.021937192,0,0,0,0,0,0,0,0,0,0,0,0.000155729,0.032151279,0.115866518,0.214892102,0.303805339,0.367486096,0.402922136,0.406145717,0.361868743,0.313250278,0.228893215,0.126740823,0.029181312,0,0,0,0,0,0,0,0,0,0,0,0.00583908,0.048793103,0.152313793,0.260447126,0.348813793,0.410875862,0.444012644,0.440724138,0.397244828,0.335287356,0.245514943,0.136566667,0.036028736,4.60E-06,0,0,0,0,0,0,0,0,0,0,0.017179088,0.058307008,0.164539488,0.27167297,0.360624027,0.422605117,0.447964405,0.43898109,0.395977753,0.330074527,0.240450501,0.137615128,0.042622914,0.001094549,0,0,0,0,0,0,0,0,0,0,0.019128736,0.0541,0.150825287,0.25177931,0.338536782,0.396383908,0.420387356,0.416228736,0.375906897,0.312873563,0.229865517,0.136117241,0.048309195,0.003057471,0,0,0,0,0,0,0,0,0,0,0.013859844,0.053390434,0.155228031,0.261880979,0.355113459,0.417988877,0.447523916,0.442154616,0.4068198,0.340324805,0.252013348,0.150017798,0.055077864,0.003823137,0,0,0,0,0,0,0,0,0,0,0.006816463,0.050240267,0.154269188,0.264235818,0.362094549,0.422448276,0.4481802,0.439686318,0.40771079,0.338679644,0.243705228,0.137191324,0.042195773,0.001103448,0,0,0,0,0,0,0,0,0,0,0.003606896,0.06378046,0.181373563,0.303634483,0.405041379,0.471252873,0.494652874,0.479329885,0.430516092,0.347345977,0.239818391,0.119124138,0.021456322,0,0,0,0,0,0,0,0,0,0,0,0.002044494,0.09947386,0.221010011,0.348441602,0.452637375,0.517590656,0.532935484,0.509014461,0.44467297,0.345537264,0.221559511,0.088022247,0.004596218,0,0,0,0,0,0,0,0,0,0,0,4.71E-05,0.085289655,0.202467816,0.311851724,0.407856322,0.467989655,0.487677011,0.464629885,0.404781609,0.311958621,0.188903448,0.058782759,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.042137931,0.163375973,0.263719688,0.355023359,0.419152392,0.445296997,0.430894327,0.386773081,0.304091212,0.190585095,0.065320356,0.000463849,0,0,0,0,0
Guangxi,Guigang,0,0,0,0,0,0,0,0.028528365,0.123357063,0.218707453,0.306848721,0.368447163,0.394031146,0.381476085,0.321245829,0.255948832,0.167662959,0.067248053,0.003017798,0,0,0,0,0,0,0,0,0,0,0,0,0.030091133,0.107864532,0.200434729,0.286732759,0.349246305,0.377307882,0.365721675,0.312475369,0.253875616,0.174958128,0.08453202,0.011314039,0,0,0,0,0,0,0,0,0,0,0,0.000589544,0.034331479,0.109515017,0.194442714,0.271827586,0.325482759,0.34683426,0.339589544,0.291739711,0.241698554,0.167351502,0.084562848,0.015333704,0,0,0,0,0,0,0,0,0,0,0,0.008306897,0.049324138,0.136635632,0.229049425,0.30713908,0.360978161,0.382575862,0.37585977,0.329788506,0.270817241,0.18666092,0.096942529,0.021321839,0,0,0,0,0,0,0,0,0,0,0,0.021718576,0.059888765,0.152516129,0.245770856,0.325315907,0.379484983,0.402172414,0.387343715,0.352065628,0.283457175,0.19496663,0.103370412,0.027975528,0.000349277,0,0,0,0,0,0,0,0,0,0,0.023775862,0.059413793,0.149412644,0.240642529,0.316326437,0.36734023,0.389350575,0.379706897,0.348387356,0.279109195,0.194113793,0.107986207,0.03466092,0.001808046,0,0,0,0,0,0,0,0,0,0,0.021845384,0.068411568,0.175856507,0.282994438,0.369527252,0.423875417,0.446241379,0.437773081,0.398486096,0.32318465,0.227561735,0.126835373,0.041718576,0.002434928,0,0,0,0,0,0,0,0,0,0,0.01254505,0.06625584,0.179713014,0.292468298,0.38369188,0.441595106,0.462483871,0.451253615,0.411325918,0.334013348,0.228915462,0.118648498,0.031414905,0.000459399,0,0,0,0,0,0,0,0,0,0,0.007591954,0.082648276,0.210575862,0.336970115,0.436468966,0.494343678,0.508175862,0.481513793,0.422666667,0.335691954,0.221271264,0.100893103,0.013810345,0,0,0,0,0,0,0,0,0,0,0,0.005395996,0.122765295,0.247820912,0.376406007,0.477596218,0.534341491,0.540935484,0.499589544,0.414555061,0.313482759,0.190756396,0.066884316,0.00165406,0,0,0,0,0,0,0,0,0,0,0,0.000614942,0.111549425,0.223736782,0.333566667,0.425386207,0.479991954,0.488917241,0.454772414,0.377063218,0.280535632,0.159358621,0.038963218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06012792,0.184302558,0.288716351,0.380042269,0.43837931,0.45719911,0.435937709,0.375195773,0.286186874,0.169325918,0.046035595,0,0,0,0,0,0
Guangxi,Guilin,0,0,0,0,0,0,0,0.030389321,0.124567297,0.219076752,0.303393771,0.363651835,0.388716351,0.3781802,0.308378198,0.244050056,0.155826474,0.058428254,0.0014505,0,0,0,0,0,0,0,0,0,0,0,0,0.031568966,0.106830049,0.195714286,0.27379064,0.332200739,0.35939532,0.349150246,0.297883005,0.242429803,0.162348522,0.075328818,0.008093596,0,0,0,0,0,0,0,0,0,0,0,0.000830923,0.033835373,0.101854282,0.180044494,0.25001446,0.302038932,0.323776418,0.31619911,0.270977753,0.221874305,0.152211346,0.074483871,0.01166852,0,0,0,0,0,0,0,0,0,0,0,0.009250575,0.047611494,0.125563218,0.20813908,0.279051724,0.328685057,0.347790805,0.339331035,0.298722988,0.247835632,0.169782759,0.084691954,0.017090805,0,0,0,0,0,0,0,0,0,0,6.67E-06,0.022185762,0.058537264,0.143007786,0.228214683,0.299520578,0.345814238,0.3620901,0.352298109,0.321882091,0.260645161,0.179971079,0.094311457,0.024334816,0.000256952,0,0,0,0,0,0,0,0,0,8.28E-05,0.021729885,0.057314942,0.139975862,0.223513793,0.291473563,0.334249425,0.35725977,0.35125977,0.333542529,0.27228046,0.190333333,0.102786207,0.031577011,0.00158046,0,0,0,0,0,0,0,0,0,0,0.023317019,0.071551724,0.179156841,0.28298109,0.366182425,0.412933259,0.434617353,0.430948832,0.398796441,0.325958843,0.230490545,0.128102336,0.040242492,0.002211346,0,0,0,0,0,0,0,0,0,0,0.015858732,0.07280089,0.189515017,0.302816463,0.388338153,0.442705228,0.463363737,0.450726363,0.414506118,0.337304783,0.231238042,0.119855395,0.030081201,0.000377086,0,0,0,0,0,0,0,0,0,0,0.009543678,0.088865517,0.219448276,0.345589655,0.440805747,0.49603908,0.502065517,0.474949425,0.40896092,0.325002299,0.215157471,0.097736782,0.011957471,0,0,0,0,0,0,0,0,0,0,0,0.006655172,0.123382647,0.244638487,0.369219132,0.463963293,0.518505005,0.524565072,0.487764182,0.396028921,0.302243604,0.182589544,0.059724138,0.000969967,0,0,0,0,0,0,0,0,0,0,0,0.000826437,0.113616092,0.218448276,0.323365517,0.410037931,0.462568966,0.471544828,0.438048276,0.356666667,0.262656322,0.144634483,0.030988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063586207,0.189759733,0.295430478,0.383904338,0.441164627,0.459854283,0.436349277,0.363273637,0.27374861,0.157525028,0.037186874,0,0,0,0,0,0
Guangxi,Hechi,0,0,0,0,0,0,0,0.009281424,0.095111235,0.178951057,0.25914238,0.319443826,0.3487297,0.348213571,0.318076752,0.261573971,0.178134594,0.081522803,0.007460512,0,0,0,0,0,0,0,0,0,0,0,0,0.014520936,0.084875616,0.169953202,0.250752463,0.313818966,0.349534483,0.354134236,0.335740148,0.282153941,0.200897783,0.105716749,0.020690887,0,0,0,0,0,0,0,0,0,0,0,5.78E-05,0.023471635,0.093786429,0.179252503,0.260993326,0.32201891,0.356557286,0.363854283,0.349946607,0.293182425,0.210591769,0.11531257,0.028751947,0,0,0,0,0,0,0,0,0,0,0,0.004151724,0.036074713,0.122365517,0.216513793,0.299696552,0.363616092,0.393712644,0.39546092,0.377297701,0.312427586,0.223625287,0.125090805,0.037067816,0.000318391,0,0,0,0,0,0,0,0,0,0,0.013889878,0.045426029,0.136591769,0.232877642,0.314802002,0.37407119,0.405768632,0.406252503,0.375202447,0.314242492,0.228562848,0.132122358,0.0452703,0.00187208,0,0,0,0,0,0,0,0,0,0,0.015501149,0.041104598,0.124009195,0.211972414,0.290866667,0.348528736,0.378355172,0.38074023,0.361498851,0.30472069,0.224275862,0.133286207,0.05072069,0.004177012,0,0,0,0,0,0,0,0,0,0,0.012156841,0.044892102,0.13894327,0.236713014,0.321516129,0.385038932,0.418577308,0.423442714,0.398273637,0.339576196,0.253323693,0.15219911,0.059088988,0.005214683,0,0,0,0,0,0,0,0,0,0,0.006261402,0.04756396,0.152275862,0.260774194,0.351731924,0.415805339,0.441576196,0.44579644,0.416713014,0.357915462,0.262690768,0.150717464,0.050337041,0.001967742,0,0,0,0,0,0,0,0,0,0,0.002647126,0.058711494,0.177204598,0.298754023,0.397610345,0.460252874,0.476068966,0.4565,0.41436092,0.34134023,0.240687356,0.125734483,0.02622069,0,0,0,0,0,0,0,0,0,0,0,0.000724138,0.077055617,0.18809455,0.302117909,0.39914238,0.458715239,0.474222469,0.445144605,0.377154616,0.295549499,0.192288098,0.080692992,0.005194661,0,0,0,0,0,0,0,0,0,0,0,0,0.060771264,0.1792,0.276545977,0.362954023,0.418364368,0.435474713,0.412558621,0.357163218,0.273173563,0.166213793,0.052734483,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.024642937,0.147657397,0.240189099,0.327799777,0.390451613,0.415740823,0.402932147,0.354520578,0.27496218,0.171873193,0.058017798,0.000322581,0,0,0,0,0
Guangxi,Hezhou,0,0,0,0,0,0,0,0.036570634,0.134381535,0.232602892,0.318932147,0.378614016,0.402291435,0.389503893,0.317330367,0.249443826,0.157713014,0.057352614,0.001124583,0,0,0,0,0,0,0,0,0,0,0,0,0.035689655,0.114508621,0.20623399,0.285417488,0.343644089,0.368665025,0.356279557,0.299610838,0.24254803,0.161471675,0.073399015,0.007238916,0,0,0,0,0,0,0,0,0,0,0,0.001077864,0.037284761,0.109249166,0.189804227,0.260558398,0.311704116,0.332948832,0.325576196,0.273896552,0.223182425,0.149699666,0.072269188,0.01051168,0,0,0,0,0,0,0,0,0,0,0,0.010343678,0.05112069,0.13154023,0.215224138,0.284981609,0.334147126,0.351828736,0.341114943,0.296144828,0.243455172,0.164935632,0.080867816,0.015273563,0,0,0,0,0,0,0,0,0,0,6.01E-05,0.023201335,0.061827586,0.147359288,0.232604004,0.303043382,0.349368187,0.365506118,0.354004449,0.322794216,0.260523915,0.177491657,0.090252503,0.022058954,0.00014683,0,0,0,0,0,0,0,0,0,0.000258621,0.022244828,0.060372414,0.144494253,0.227681609,0.294777011,0.337473563,0.357451724,0.351973563,0.332347126,0.270958621,0.187274713,0.099550575,0.029183908,0.001289655,0,0,0,0,0,0,0,0,0,0,0.023984427,0.074344828,0.182741936,0.285664071,0.368299221,0.413698554,0.435177976,0.429073415,0.394211346,0.321215795,0.225389322,0.123807564,0.037467186,0.001848721,0,0,0,0,0,0,0,0,0,0,0.017194661,0.075786429,0.193581758,0.305596218,0.390873192,0.442814238,0.458464961,0.444556174,0.409194661,0.330939933,0.224546162,0.115023359,0.027506118,0.000256952,0,0,0,0,0,0,0,0,0,0,0.010841379,0.093264368,0.224711494,0.349834483,0.442297701,0.494322989,0.498342529,0.469782759,0.405298851,0.320045977,0.209856322,0.093472414,0.010527586,0,0,0,0,0,0,0,0,0,0,0,0.008244716,0.130503893,0.254280311,0.379775306,0.473923248,0.526126808,0.529478309,0.486870968,0.396419355,0.30057842,0.180064516,0.057022247,0.000737486,0,0,0,0,0,0,0,0,0,0,0,0.001331034,0.125727586,0.229632184,0.336148276,0.421883908,0.472697701,0.47992069,0.444462069,0.361696552,0.263798851,0.143910345,0.029191954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073169077,0.199680756,0.307736374,0.397484983,0.45383871,0.470112347,0.444661847,0.368780868,0.275747497,0.156565072,0.035337041,0,0,0,0,0,0
Guangxi,Laibin,0,0,0,0,0,0,0,0.019409344,0.107003337,0.192893215,0.272102336,0.331307008,0.357558398,0.350709677,0.304444939,0.246224694,0.162669633,0.06780089,0.003724138,0,0,0,0,0,0,0,0,0,0,0,0,0.023089902,0.093681034,0.177110837,0.25512931,0.316399015,0.345802956,0.338141626,0.303552956,0.250334975,0.175109606,0.086607143,0.012833744,0,0,0,0,0,0,0,0,0,0,0,0.000332592,0.029016685,0.095689655,0.171700779,0.243919911,0.294686318,0.318496107,0.314556174,0.285283649,0.240010011,0.169122358,0.087280311,0.017451613,0,0,0,0,0,0,0,0,0,0,0,0.006849425,0.043935632,0.125881609,0.213163218,0.287083908,0.343737931,0.368475862,0.364506897,0.333881609,0.279214943,0.194828736,0.103304598,0.024933333,0,0,0,0,0,0,0,0,0,0,0,0.019261401,0.054335929,0.142793103,0.23176307,0.311213571,0.369123471,0.395174638,0.385028921,0.356403782,0.291410456,0.206238042,0.112942158,0.033112347,0.000750834,0,0,0,0,0,0,0,0,0,0,0.021327586,0.052063218,0.135578161,0.222141379,0.29847931,0.354765517,0.381894253,0.376508046,0.350764368,0.285543678,0.201751724,0.114758621,0.038965517,0.002451724,0,0,0,0,0,0,0,0,0,0,0.019004449,0.060414905,0.161102336,0.263959955,0.351332592,0.410467186,0.440592881,0.436085651,0.402225806,0.333020022,0.239231368,0.136521691,0.047562848,0.003301446,0,0,0,0,0,0,0,0,0,0,0.010632925,0.060216908,0.168690768,0.279608454,0.372481646,0.433194661,0.460585094,0.455228031,0.419971079,0.346622914,0.243141268,0.13105228,0.037587319,0.000845384,0,0,0,0,0,0,0,0,0,0,0.005835632,0.075411494,0.199703448,0.322443678,0.422716092,0.484951724,0.502116092,0.479218391,0.425750575,0.342606897,0.230537931,0.109694253,0.017181609,0,0,0,0,0,0,0,0,0,0,0,0.003300334,0.107170189,0.225765295,0.349132369,0.448145718,0.507,0.52105673,0.49003337,0.410215795,0.315266963,0.196984427,0.072622914,0.00245495,0,0,0,0,0,0,0,0,0,0,0,0.000154023,0.089705747,0.200613793,0.302148276,0.389978161,0.444528736,0.459821839,0.435043678,0.366410345,0.276462069,0.160848276,0.041958621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044813126,0.167840934,0.266081201,0.355836485,0.413532814,0.434854282,0.418876529,0.36327475,0.279448276,0.168561735,0.048229143,0,0,0,0,0,0
Guangxi,Liuzhou,0,0,0,0,0,0,0,0.019649611,0.108531702,0.19461624,0.273065628,0.331283649,0.357486096,0.350265851,0.296309233,0.240680756,0.158173526,0.063961068,0.002939933,0,0,0,0,0,0,0,0,0,0,0,0,0.023969212,0.095972906,0.179509852,0.257544335,0.31582266,0.343528325,0.335102217,0.296891626,0.245075123,0.170364532,0.082704434,0.011428571,0,0,0,0,0,0,0,0,0,0,0,0.000409344,0.029840934,0.097122358,0.173320356,0.245322581,0.294354839,0.315995551,0.310860957,0.283017798,0.236942158,0.164942158,0.083422692,0.015967742,0,0,0,0,0,0,0,0,0,0,0,0.007422988,0.045755172,0.127554023,0.213551724,0.28588046,0.33694023,0.360474713,0.356222989,0.327610345,0.27403908,0.190326437,0.099711494,0.023382759,0,0,0,0,0,0,0,0,0,0,0,0.020304783,0.055525028,0.143552836,0.229901001,0.307314794,0.36092436,0.387012236,0.379572859,0.349964405,0.285740823,0.202827586,0.111131257,0.03207564,0.00068743,0,0,0,0,0,0,0,0,0,0,0.021445977,0.052578161,0.135335632,0.22164023,0.296842529,0.350506897,0.377486207,0.374557471,0.351565517,0.28755977,0.202373563,0.1134,0.038043678,0.002421839,0,0,0,0,0,0,0,0,0,0,0.020478309,0.062979978,0.165058954,0.267419355,0.354644049,0.412844271,0.441119021,0.438202447,0.406829811,0.336911012,0.241842047,0.137160178,0.047361513,0.003271413,0,0,0,0,0,0,0,0,0,0,0.011723026,0.062873192,0.173489433,0.286169077,0.378986652,0.439027809,0.46728921,0.457719689,0.422331479,0.349540601,0.245121246,0.131780868,0.037078977,0.000809789,0,0,0,0,0,0,0,0,0,0,0.006451724,0.078326437,0.204857471,0.32840115,0.427678161,0.490637931,0.506935632,0.481818391,0.42383908,0.340971264,0.229106897,0.10865977,0.016513793,0,0,0,0,0,0,0,0,0,0,0,0.003537264,0.107671858,0.225836485,0.348424917,0.445531702,0.505176863,0.517754171,0.485850945,0.403,0.311568409,0.194430478,0.070057842,0.002087875,0,0,0,0,0,0,0,0,0,0,0,0.000164368,0.091016092,0.200688506,0.300062069,0.385952874,0.439787356,0.452075862,0.428486207,0.358212644,0.270736782,0.156195402,0.038644828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045140156,0.169115684,0.267644049,0.356655173,0.414139043,0.434638487,0.417647386,0.355668521,0.273032258,0.162577308,0.044374861,0,0,0,0,0,0
